text_id,n_words,n_vowels,schwa_v1_AH0,oov_g2p_filled,oov_still_missing,oov_fill_rate,register
written_1_journal_slate_51_ArticleIP_36428,1409,2311,0.3011683254002596,7,7,0.5,journal
written_1_journal_slate_51_ArticleIP_36444,1198,1873,0.24399359316604377,11,10,0.5238095238095238,journal
written_1_journal_slate_51_ArticleIP_36451,1211,1835,0.2550408719346049,10,15,0.4,journal
written_1_journal_slate_51_ArticleIP_36522,1058,1563,0.2200895713371721,9,7,0.5625,journal
written_1_journal_slate_51_ArticleIP_36546,1239,1820,0.20714285714285716,1,1,0.5,journal
written_1_journal_slate_51_ArticleIP_36572,1794,2628,0.2423896499238965,33,5,0.868421052631579,journal
written_1_journal_slate_51_ArticleIP_36584,1158,1592,0.1978643216080402,18,2,0.9,journal
written_1_journal_slate_51_ArticleIP_36643,1819,2581,0.22084463386284386,26,11,0.7027027027027027,journal
written_1_journal_slate_51_ArticleIP_36671,1027,1554,0.2503217503217503,3,7,0.3,journal
written_1_journal_slate_51_ArticleIP_36673,1354,2136,0.25374531835205993,3,3,0.5,journal
written_1_journal_slate_51_ArticleIP_36764,1250,1921,0.25039042165538783,2,3,0.4,journal
written_1_journal_slate_51_ArticleIP_36880,1008,1303,0.18188795088257867,14,3,0.8235294117647058,journal
written_1_journal_slate_51_ArticleIP_36912,1355,2112,0.2689393939393939,2,0,1.0,journal
written_1_journal_slate_51_ArticleIP_36943,1321,1859,0.20710059171597633,12,6,0.6666666666666666,journal
written_1_journal_slate_51_ArticleIP_36954,1424,2211,0.2591587516960651,13,9,0.5909090909090909,journal
written_1_journal_slate_51_ArticleIP_36993,1143,1692,0.22281323877068557,15,6,0.7142857142857143,journal
written_1_journal_slate_51_ArticleIP_37014,1241,1689,0.20603907637655416,9,8,0.5294117647058824,journal
written_1_journal_slate_51_ArticleIP_37532,1088,1632,0.25674019607843135,12,7,0.631578947368421,journal
written_1_journal_slate_51_ArticleIP_37576,2963,3952,0.1882591093117409,12,6,0.6666666666666666,journal
written_1_journal_slate_51_ArticleIP_38172,1437,2103,0.26153114598193056,5,2,0.7142857142857143,journal
written_1_journal_slate_51_ArticleIP_38823,2100,3077,0.23594410139746505,7,9,0.4375,journal
written_1_journal_slate_51_ArticleIP_39048,1322,1877,0.20618007458710708,2,7,0.2222222222222222,journal
written_1_journal_slate_52_ArticleIP_43770,1138,1761,0.27597955706984667,1,4,0.2,journal
written_1_journal_slate_52_ArticleIP_43803,2087,3057,0.2077199869152764,22,18,0.55,journal
written_1_journal_slate_52_ArticleIP_43805,1905,2636,0.22420333839150228,39,27,0.5909090909090909,journal
written_1_journal_slate_52_ArticleIP_43870,1071,1614,0.2385377942998761,2,0,1.0,journal
written_1_journal_slate_52_ArticleIP_44138,1087,1432,0.19134078212290503,20,6,0.7692307692307693,journal
written_1_journal_slate_52_ArticleIP_44158,1125,1883,0.2830589484864578,11,5,0.6875,journal
written_1_journal_slate_52_ArticleIP_44160,1116,1747,0.23983972524327418,14,2,0.875,journal
written_1_journal_slate_52_ArticleIP_44394,1068,1741,0.2550258472142447,1,2,0.3333333333333333,journal
written_1_journal_slate_52_ArticleIP_45483,1813,2644,0.2178517397881997,52,4,0.9285714285714286,journal
written_1_journal_slate_52_ArticleIP_45486,1101,1541,0.208955223880597,7,5,0.5833333333333334,journal
written_1_journal_slate_52_ArticleIP_45500,1004,1597,0.2548528490920476,8,5,0.6153846153846154,journal
written_1_journal_slate_52_ArticleIP_45552,1305,1862,0.21321160042964554,12,3,0.8,journal
written_1_journal_slate_52_ArticleIP_45652,1326,1958,0.23953013278855975,5,2,0.7142857142857143,journal
written_1_journal_slate_52_ArticleIP_45690,2482,3536,0.23161764705882354,28,21,0.5714285714285714,journal
written_1_journal_slate_52_ArticleIP_46344,1876,2735,0.2376599634369287,48,20,0.7058823529411765,journal
written_1_journal_slate_52_ArticleIP_46381,1238,1945,0.25861182519280207,15,4,0.7894736842105263,journal
written_1_journal_slate_52_ArticleIP_46399,1044,1707,0.2513181019332162,9,5,0.6428571428571429,journal
written_1_journal_slate_52_ArticleIP_46415,1284,2036,0.24361493123772102,1,1,0.5,journal
written_1_journal_slate_53_ArticleIP_52615,1007,1458,0.2366255144032922,10,4,0.7142857142857143,journal
written_1_journal_slate_53_ArticleIP_52633,1559,2114,0.18779564806054871,19,5,0.7916666666666666,journal
written_1_journal_slate_53_ArticleIP_55682,1583,2241,0.23516287371709058,31,14,0.6888888888888889,journal
written_1_journal_slate_53_ArticleIP_55696,1245,1866,0.23311897106109325,71,19,0.7888888888888889,journal
written_1_journal_slate_53_ArticleIP_55775,1154,1766,0.25934314835787087,9,3,0.75,journal
written_1_journal_slate_53_ArticleIP_55898,1840,2532,0.2010268562401264,8,6,0.5714285714285714,journal
written_1_journal_slate_53_ArticleIP_55913,1555,2048,0.1962890625,10,10,0.5,journal
written_1_journal_slate_53_ArticleIP_55923,1068,1658,0.27563329312424606,2,9,0.18181818181818182,journal
written_1_journal_slate_53_ArticleIP_55930,1346,2206,0.25249320036264733,12,12,0.5,journal
written_1_journal_slate_53_ArticleIP_55965,1189,1733,0.22215810732833238,7,1,0.875,journal
written_1_journal_slate_53_ArticleIP_56021,1248,1810,0.21988950276243094,11,10,0.5238095238095238,journal
written_1_journal_slate_53_ArticleIP_56060,1070,1678,0.26817640047675806,8,6,0.5714285714285714,journal
written_1_journal_slate_53_ArticleIP_56075,1418,2092,0.23996175908221798,8,0,1.0,journal
written_1_journal_slate_53_ArticleIP_56271,1763,2522,0.23473433782712133,32,16,0.6666666666666666,journal
written_1_journal_slate_53_ArticleIP_56449,1280,1734,0.1839677047289504,13,2,0.8666666666666667,journal
written_1_journal_slate_53_ArticleIP_56497,1494,2270,0.26123348017621145,10,2,0.8333333333333334,journal
written_1_journal_slate_53_ArticleIP_56526,1090,1690,0.25266272189349115,7,3,0.7,journal
written_1_journal_slate_53_ArticleIP_56558,1900,2605,0.20383877159309022,18,19,0.4864864864864865,journal
written_1_journal_slate_53_ArticleIP_56566,1118,1802,0.2807991120976693,7,2,0.7777777777777778,journal
written_1_journal_slate_53_ArticleIP_56584,1003,1498,0.22296395193591456,16,3,0.8421052631578947,journal
written_1_journal_slate_53_ArticleIP_56628,1541,2327,0.21100128921357972,14,1,0.9333333333333333,journal
written_1_journal_slate_53_ArticleIP_56724,1219,1874,0.240128068303095,8,10,0.4444444444444444,journal
written_1_journal_slate_53_ArticleIP_56752,1097,1710,0.27017543859649124,5,6,0.45454545454545453,journal
written_1_journal_slate_53_ArticleIP_56807,1008,1621,0.2578655151141271,14,2,0.875,journal
written_1_journal_slate_53_ArticleIP_57067,1059,1594,0.23651191969887075,5,7,0.4166666666666667,journal
written_1_journal_slate_53_ArticleIP_57076,1543,2576,0.2717391304347826,35,0,1.0,journal
written_1_journal_slate_53_ArticleIP_57332,1029,1503,0.22488356620093147,23,4,0.8518518518518519,journal
written_1_journal_slate_53_ArticleIP_57356,1210,1822,0.2502744237102086,7,3,0.7,journal
written_1_journal_slate_53_ArticleIP_57371,1546,2166,0.22253000923361035,20,11,0.6451612903225806,journal
written_1_journal_slate_53_ArticleIP_57400,1058,1674,0.2765830346475508,3,3,0.5,journal
written_1_journal_slate_53_ArticleIP_57488,1049,1632,0.27450980392156865,13,2,0.8666666666666667,journal
written_1_journal_slate_53_ArticleIP_57518,1620,2197,0.21210741920801093,22,2,0.9166666666666666,journal
written_1_journal_slate_53_ArticleIP_57569,1026,1526,0.2509829619921363,18,0,1.0,journal
written_1_journal_slate_53_ArticleIP_57654,1004,1435,0.2348432055749129,4,5,0.4444444444444444,journal
written_1_journal_slate_54_ArticleIP_61726,1602,2412,0.22056384742951907,7,3,0.7,journal
written_1_journal_slate_54_ArticleIP_63683,1580,2235,0.23803131991051454,14,15,0.4827586206896552,journal
written_1_journal_slate_54_ArticleIP_64411,1314,2194,0.2520510483135825,12,8,0.6,journal
written_1_journal_slate_54_ArticleIP_64477,1330,2190,0.26621004566210044,10,8,0.5555555555555556,journal
written_1_journal_slate_54_ArticleIP_64534,1134,1809,0.25152017689331124,11,1,0.9166666666666666,journal
written_1_journal_slate_54_ArticleIP_64535,1168,1808,0.24834070796460178,12,4,0.75,journal
written_1_journal_slate_54_ArticleIP_64567,1615,2489,0.26717557251908397,13,28,0.3170731707317073,journal
written_1_journal_slate_54_ArticleIP_64662,1181,1768,0.25395927601809953,4,7,0.36363636363636365,journal
written_1_journal_slate_54_ArticleIP_64694,1008,1394,0.2073170731707317,14,4,0.7777777777777778,journal
written_1_journal_slate_54_ArticleIP_64699,1062,1676,0.26968973747016706,5,1,0.8333333333333334,journal
written_1_journal_slate_54_ArticleIP_64749,1634,2356,0.2262308998302207,19,2,0.9047619047619048,journal
written_1_journal_slate_54_ArticleIP_65100,1377,2201,0.25806451612903225,0,4,0.0,journal
written_1_journal_slate_54_ArticleIP_65323,1326,1901,0.21041557075223566,4,3,0.5714285714285714,journal
written_1_journal_slate_54_ArticleIP_66225,1090,1706,0.26436107854630714,7,3,0.7,journal
written_1_journal_slate_54_ArticleIP_66951,1188,1547,0.1887524240465417,18,10,0.6428571428571429,journal
written_1_journal_slate_54_ArticleIP_66966,1280,1908,0.22536687631027252,0,1,0.0,journal
written_1_journal_slate_54_ArticleIP_66982,1145,1564,0.21227621483375958,7,14,0.3333333333333333,journal
written_1_journal_slate_54_ArticleIP_67377,1301,1874,0.21718249733191036,16,2,0.8888888888888888,journal
written_1_journal_slate_54_ArticleIP_67912,1073,1706,0.2696365767878077,4,1,0.8,journal
written_1_journal_slate_54_ArticleIP_67972,1367,1928,0.2183609958506224,33,16,0.673469387755102,journal
written_1_journal_slate_54_ArticleIP_67986,1309,1690,0.17455621301775148,13,3,0.8125,journal
written_1_journal_slate_54_ArticleIP_68014,1054,1614,0.26084262701363076,1,1,0.5,journal
written_1_journal_slate_54_ArticleIP_68018,2045,2806,0.20563079116179614,27,18,0.6,journal
written_1_journal_slate_54_ArticleIP_68064,1625,2444,0.24590834697217676,33,6,0.8461538461538461,journal
written_1_journal_slate_54_ArticleIP_68142,1004,1593,0.2542372881355932,10,2,0.8333333333333334,journal
written_1_journal_slate_54_ArticleIP_68146,1022,1499,0.2801867911941294,5,7,0.4166666666666667,journal
written_1_journal_slate_54_ArticleIP_68250,1084,1682,0.24910820451843044,46,3,0.9387755102040817,journal
written_1_journal_slate_54_ArticleIP_68304,1364,2172,0.2569060773480663,10,6,0.625,journal
written_1_journal_slate_54_ArticleIP_68313,1891,2718,0.24061810154525387,31,17,0.6458333333333334,journal
written_1_journal_slate_54_ArticleIP_68323,1569,2464,0.255275974025974,0,0,0.0,journal
written_1_journal_slate_54_ArticleIP_68349,1211,1671,0.20706163973668462,2,1,0.6666666666666666,journal
written_1_journal_slate_54_ArticleIP_68576,1065,1362,0.19383259911894274,1,2,0.3333333333333333,journal
written_1_journal_slate_54_ArticleIP_68614,1042,1613,0.2628642281463112,6,3,0.6666666666666666,journal
written_1_journal_slate_54_ArticleIP_68641,1629,2325,0.2610752688172043,7,1,0.875,journal
written_1_journal_slate_55_ArticleIP_73250,1133,1631,0.23605150214592274,11,15,0.4230769230769231,journal
written_1_journal_slate_55_ArticleIP_73366,1194,1781,0.2313307130825379,23,6,0.7931034482758621,journal
written_1_journal_slate_55_ArticleIP_73373,1301,1967,0.21148957803762075,18,0,1.0,journal
written_1_journal_slate_55_ArticleIP_73434,1502,2252,0.22690941385435168,14,11,0.56,journal
written_1_journal_slate_55_ArticleIP_73449,1010,1524,0.24671916010498687,1,0,1.0,journal
written_1_journal_slate_55_ArticleIP_73452,1267,1675,0.18985074626865672,11,3,0.7857142857142857,journal
written_1_journal_slate_55_ArticleIP_73646,1115,1835,0.27465940054495913,18,6,0.75,journal
written_1_journal_slate_55_ArticleIP_73648,1121,1729,0.2614227877385772,15,4,0.7894736842105263,journal
written_1_journal_slate_55_ArticleIP_73780,1003,1451,0.1977946243969676,12,3,0.8,journal
written_1_journal_slate_8_Article247_904,1106,1527,0.19842829076620824,12,10,0.5454545454545454,journal
written_1_journal_slate_8_Article247_906,1008,1308,0.21024464831804282,12,1,0.9230769230769231,journal
written_1_journal_slate_8_Article247_948,1200,1732,0.2107390300230947,9,9,0.5,journal
written_1_journal_slate_9_Article247_3283,1242,1718,0.19324796274738068,18,2,0.9,journal
written_1_journal_verbatim_VOL15_1,15684,22955,0.24094968416467,336,344,0.49411764705882355,journal
written_1_journal_verbatim_VOL15_2,16470,24289,0.25003087817530567,277,239,0.5368217054263565,journal
written_1_journal_verbatim_VOL15_3,14352,20570,0.2394263490520175,191,189,0.5026315789473684,journal
written_1_journal_verbatim_VOL15_4,21964,31109,0.23874120029573434,308,423,0.4213406292749658,journal
written_1_journal_verbatim_VOL16_1,17253,24785,0.24482549929392777,228,263,0.46435845213849286,journal
written_1_journal_verbatim_VOL16_2,15349,21669,0.23051363699293922,257,218,0.5410526315789473,journal
written_1_journal_verbatim_VOL16_3,22474,31850,0.23105180533751962,416,508,0.45021645021645024,journal
written_1_journal_verbatim_VOL16_4,15273,21819,0.23617031028003116,272,408,0.4,journal
written_1_journal_verbatim_VOL17_1,15176,22026,0.23917188776900028,171,224,0.43291139240506327,journal
written_1_journal_verbatim_VOL17_2,14709,21555,0.24662491301322198,255,311,0.450530035335689,journal
written_1_journal_verbatim_VOL17_3,14138,20537,0.23727905731119442,234,164,0.5879396984924623,journal
written_1_journal_verbatim_VOL17_4,16271,23548,0.24061491421776796,177,173,0.5057142857142857,journal
written_1_journal_verbatim_VOL18_1,16936,24259,0.24028195721175646,298,621,0.32426550598476606,journal
written_1_journal_verbatim_VOL18_2,18159,26779,0.25165241420516077,348,264,0.5686274509803921,journal
written_1_journal_verbatim_VOL18_3,15994,22676,0.2389751278885165,269,399,0.4026946107784431,journal
written_1_journal_verbatim_VOL18_4,17049,24814,0.24719916176352058,291,240,0.5480225988700564,journal
written_1_journal_verbatim_VOL19_1,14459,21562,0.2536406641313422,316,313,0.5023847376788553,journal
written_1_journal_verbatim_VOL19_2,13721,19403,0.23511828067824564,288,643,0.30934479054779807,journal
written_1_journal_verbatim_VOL19_3,30508,43830,0.2378736025553274,458,791,0.366693354683747,journal
written_1_journal_verbatim_VOL19_4,17209,24247,0.2377613725409329,244,422,0.3663663663663664,journal
written_1_journal_verbatim_VOL21_1,17923,26069,0.2453872415512678,269,280,0.4899817850637523,journal
written_1_journal_verbatim_VOL21_2,17285,25272,0.24006805951250396,269,307,0.4670138888888889,journal
written_1_journal_verbatim_VOL21_3,17183,24917,0.23895332503912992,228,374,0.3787375415282392,journal
written_1_journal_verbatim_VOL21_4,17722,25263,0.22990143688398051,341,375,0.4762569832402235,journal
written_1_journal_verbatim_VOL22_1,17660,24607,0.23871256146624945,233,495,0.32005494505494503,journal
written_1_journal_verbatim_VOL22_2,15224,21596,0.24055380626041858,241,353,0.4057239057239057,journal
written_1_journal_verbatim_VOL22_3,17420,25042,0.24055586614487662,311,470,0.39820742637644047,journal
written_1_journal_verbatim_VOL22_4,17462,25016,0.23520946594179726,355,297,0.5444785276073619,journal
written_1_journal_verbatim_VOL23_1,21843,31620,0.24452877925363695,399,583,0.4063136456211813,journal
written_1_journal_verbatim_VOL23_2,18895,26370,0.23651877133105803,321,477,0.40225563909774437,journal
written_1_journal_verbatim_VOL23_3,17185,24971,0.24107965239678025,299,305,0.49503311258278143,journal
written_1_journal_verbatim_VOL23_4,17951,25773,0.24354945097582742,225,321,0.41208791208791207,journal
written_1_letters_icic_302CZL188,1393,2071,0.23225494929985513,4,8,0.3333333333333333,letters
written_1_letters_icic_402CWL184,1804,2432,0.20970394736842105,1,1,0.5,letters
written_1_letters_icic_407CQL124,2171,3327,0.26720769461977756,66,3,0.9565217391304348,letters
written_1_letters_icic_531C-L245,1279,2130,0.27605633802816903,1,2,0.3333333333333333,letters
written_1_letters_icic_608CXL264,1368,2395,0.29728601252609604,10,7,0.5882352941176471,letters
written_2_non-fiction_OUP_Abernathy_ch1,6810,11379,0.2912382458915546,16,10,0.6153846153846154,nonfiction
written_2_non-fiction_OUP_Abernathy_ch14,5794,9810,0.27757390417940875,24,9,0.7272727272727273,nonfiction
written_2_non-fiction_OUP_Abernathy_ch15,6349,10619,0.2896694604011677,13,11,0.5416666666666666,nonfiction
written_2_non-fiction_OUP_Abernathy_ch2,6558,10557,0.2836980202709103,41,9,0.82,nonfiction
written_2_non-fiction_OUP_Abernathy_ch3,5104,8298,0.27114967462039047,19,5,0.7916666666666666,nonfiction
written_2_non-fiction_OUP_Abernathy_ch6,6600,10456,0.24846977811782708,46,7,0.8679245283018868,nonfiction
written_2_non-fiction_OUP_Abernathy_ch7,6618,10461,0.2576235541535226,64,1,0.9846153846153847,nonfiction
written_2_non-fiction_OUP_Abernathy_ch8,8458,12476,0.26009939083039435,44,11,0.8,nonfiction
written_2_non-fiction_OUP_Abernathy_ch9,5271,7392,0.2563582251082251,29,11,0.725,nonfiction
written_2_non-fiction_OUP_Berk_CH4,15462,24004,0.2249625062489585,252,57,0.8155339805825242,nonfiction
written_2_non-fiction_OUP_Berk_ch1,13711,22036,0.25517335269558905,250,86,0.7440476190476191,nonfiction
written_2_non-fiction_OUP_Berk_ch2,15532,24273,0.2520496024389239,291,83,0.7780748663101604,nonfiction
written_2_non-fiction_OUP_Berk_ch7,10122,15662,0.23904992976631337,97,46,0.6783216783216783,nonfiction
written_2_non-fiction_OUP_Castro_chA,5692,8793,0.26532469009439325,228,123,0.6495726495726496,nonfiction
written_2_non-fiction_OUP_Castro_chB,5267,8034,0.2481951705252676,157,93,0.628,nonfiction
written_2_non-fiction_OUP_Castro_chC,3722,5960,0.2600671140939597,129,34,0.7914110429447853,nonfiction
written_2_non-fiction_OUP_Castro_chL,3969,5995,0.26972477064220185,89,38,0.7007874015748031,nonfiction
written_2_non-fiction_OUP_Castro_chM,8963,13750,0.2691636363636364,291,125,0.6995192307692307,nonfiction
written_2_non-fiction_OUP_Castro_chN,1469,2237,0.25033527045149756,49,28,0.6363636363636364,nonfiction
written_2_non-fiction_OUP_Castro_chO,1409,2032,0.24311023622047245,55,32,0.632183908045977,nonfiction
written_2_non-fiction_OUP_Castro_chP,6419,10086,0.2514376363275828,285,111,0.7196969696969697,nonfiction
written_2_non-fiction_OUP_Castro_chQ,1336,1955,0.27365728900255754,29,35,0.453125,nonfiction
written_2_non-fiction_OUP_Castro_chR,5186,8353,0.2779839578594517,145,94,0.606694560669456,nonfiction
written_2_non-fiction_OUP_Castro_chV,3317,4927,0.2593870509437792,110,49,0.6918238993710691,nonfiction
